All calculations,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 37,Bus 38,Bus 39,G 01,G 02,G 03,G 04,G 05,G 06,G 07,G 08,G 09,G 10
8.031666,58.706794,58.892033,59.125520,58.935342,58.809275,58.789610,58.788115,58.786588,58.669724,58.788460,58.790139,58.809172,58.827350,58.924791,59.114334,59.183762,59.646092,59.449342,58.789818,58.683185,58.977371,58.759625,58.754987,59.133417,63.393644,62.382522,60.997756,63.277082,63.544026,58.695436,58.591332,58.584801,58.601267,58.508470,58.547779,58.415988,64.119796,64.105807,58.588762,0.970003,0.970309,0.970181,0.970246,0.970244,0.970127,0.970119,1.094658,1.093555,0.969855
8.041666,58.565626,58.747564,58.914166,58.699137,58.614780,58.605282,58.589313,58.583119,58.509664,58.621928,58.617305,58.632710,58.649571,58.719697,58.906419,58.999830,59.415366,59.215719,58.718069,58.608838,58.855479,58.703846,58.696374,58.946130,63.245071,62.054234,60.734427,62.962092,63.265808,58.634639,58.519435,58.509566,58.611226,58.489637,58.555467,58.479246,64.082843,63.936916,58.460645,0.970134,0.970459,0.970374,0.970552,0.970436,0.970319,0.970280,1.093447,1.092597,0.970205
8.051666,58.337656,58.481076,58.549883,58.340811,58.317253,58.320494,58.292111,58.282160,58.271952,58.353227,58.342681,58.351406,58.363851,58.392498,58.548913,58.657156,58.977579,58.790638,58.533814,58.442978,58.599619,58.539775,58.530491,58.606959,63.336594,61.749557,60.263814,62.747794,63.121974,58.474883,58.370492,58.358979,58.526311,58.404262,58.481509,58.472124,64.331792,63.958245,58.268359,0.970220,0.970553,0.970528,0.970801,0.970618,0.970526,0.970455,1.092430,1.091656,0.970491
8.061666,58.044465,58.109160,58.037835,57.878436,57.939360,57.958179,57.919849,57.907197,57.979524,58.004179,57.988432,57.986810,57.991013,57.959993,58.042325,58.148897,58.280636,58.146614,58.246433,58.196978,58.213075,58.275672,58.264571,58.111183,63.848824,61.362114,59.369978,62.624559,63.147537,58.231579,58.163507,58.152101,58.352618,58.261179,58.333652,58.396535,64.980459,64.262378,58.032114,0.970245,0.970573,0.970612,0.970953,0.970750,0.970705,0.970609,1.091865,1.090976,0.970663
8.071666,57.783944,57.776934,57.563494,57.448458,57.595537,57.629875,57.580446,57.564709,57.716599,57.691324,57.669675,57.658193,57.654780,57.562990,57.566273,57.672949,57.592519,57.524924,57.990128,57.978069,57.864536,58.046808,58.032171,57.644732,65.763179,62.194422,58.458994,64.139450,64.631360,58.014747,57.973979,57.972813,58.192565,58.134865,58.210009,58.334070,66.128630,65.400379,57.819596,0.970207,0.970520,0.970622,0.971012,0.970823,0.970851,0.970744,1.091820,1.090671,0.970717
8.081666,57.582573,57.510348,57.151225,57.101572,57.330155,57.378830,57.317476,57.298233,57.516007,57.455036,57.427773,57.407056,57.396596,57.244992,57.152808,57.242019,56.836788,56.906933,57.786842,57.805867,57.570943,57.871418,57.852524,57.231581,68.250250,68.294167,56.212739,67.515097,67.204038,57.847688,57.837581,57.849926,58.071817,58.040451,58.126018,58.300949,67.035011,66.647654,57.656321,0.970117,0.970406,0.970569,0.970978,0.970836,0.970956,0.970856,1.092185,1.090706,0.970654
8.091666,57.497630,57.337600,56.868685,56.992314,57.259995,57.312009,57.258788,57.242345,57.469176,57.376049,57.352377,57.323757,57.304023,57.113063,56.875263,56.874627,55.965207,56.318044,57.623090,57.688193,57.322040,57.721419,57.705316,56.915294,68.985821,75.725680,48.764589,69.470896,68.553124,57.724661,57.787261,57.803479,57.962541,57.970849,58.044641,58.253110,67.270405,67.201625,57.610780,0.969992,0.970245,0.970454,0.970838,0.970779,0.970991,0.970918,1.092823,1.091038,0.970462
8.101666,57.568027,57.325494,56.896761,57.195955,57.418224,57.455555,57.439117,57.434717,57.603037,57.474506,57.466012,57.435937,57.409060,57.236248,56.896821,56.774782,55.727889,56.224719,57.529819,57.658638,57.193832,57.596583,57.592379,56.860452,68.365076,72.009390,51.372451,69.355129,68.600738,57.654757,57.804323,57.810886,57.848875,57.926333,57.933159,58.133532,67.075761,67.286795,57.709848,0.969853,0.970060,0.970282,0.970578,0.970643,0.970911,0.970879,1.093639,1.091655,0.970139
8.111666,57.891035,57.654330,57.512738,57.863782,57.915324,57.914982,57.956761,57.971124,57.992636,57.866825,57.881979,57.865055,57.842424,57.783093,57.516998,57.329627,56.818737,57.121720,57.666317,57.826355,57.465317,57.653336,57.668608,57.417039,67.563518,68.999539,56.370552,68.587474,68.160288,57.748556,57.935931,57.933874,57.807509,57.957234,57.854744,57.964065,66.786920,67.185210,58.013749,0.969734,0.969893,0.970085,0.970233,0.970443,0.970706,0.970712,1.094535,1.092517,0.969747
8.121666,58.333715,58.211065,58.383362,58.643978,58.518643,58.484254,58.557057,58.580984,58.456316,58.400690,58.429273,58.432724,58.425354,58.495006,58.416222,58.254633,58.305710,58.363281,58.046447,58.156272,58.092999,57.986518,58.016219,58.319101,66.717516,66.990557,59.512616,67.545608,67.388876,58.033947,58.173874,58.179776,57.931704,58.091152,57.942933,57.903643,66.392734,66.835842,58.382804,0.969663,0.969790,0.969914,0.969899,0.970220,0.970425,0.970456,1.095323,1.093473,0.969395
8.131666,58.593011,58.583238,58.881564,58.993289,58.809522,58.766838,58.832467,58.853682,58.683854,58.690791,58.717605,58.732034,58.736377,58.856939,58.905917,58.811902,59.151034,59.069142,58.349880,58.389097,58.532227,58.281037,58.305319,58.836267,65.695498,65.307671,60.771504,66.231714,66.277748,58.287622,58.351827,58.361385,58.095680,58.216312,58.088878,57.945582,65.783894,66.153105,58.574506,0.969651,0.969765,0.969809,0.969666,0.970026,0.970143,0.970186,1.095772,1.094292,0.969171
8.141666,58.724871,58.801897,59.124430,59.110369,58.922717,58.882971,58.929374,58.944010,58.772307,58.827825,58.847882,58.867095,58.878775,59.009676,59.130930,59.098923,59.554314,59.406289,58.567287,58.544452,58.799539,58.505313,58.519033,59.089399,64.754832,64.049647,61.161017,65.048936,65.211526,58.484467,58.480086,58.487697,58.271208,58.328887,58.249892,58.062987,65.130322,65.399035,58.656340,0.969703,0.969822,0.969795,0.969593,0.969905,0.969932,0.969975,1.095730,1.094762,0.969129
8.151666,58.771422,58.908356,59.210116,59.105840,58.935549,58.902680,58.928728,58.936461,58.779626,58.869975,58.882504,58.903127,58.918984,59.042700,59.203572,59.219218,59.704911,59.527668,58.709048,58.640651,58.942841,58.658487,58.662942,59.187060,64.022786,63.177269,61.194065,64.144634,64.366746,58.619408,58.563001,58.565467,58.430509,58.421731,58.394729,58.208746,64.573050,64.752048,58.670888,0.969810,0.969945,0.969875,0.969689,0.969887,0.969840,0.969874,1.095170,1.094763,0.969273
8.161666,58.748099,58.921149,59.182166,59.016829,58.873020,58.848351,58.856196,58.857804,58.725002,58.836303,58.841764,58.861777,58.879582,58.987988,59.169973,59.221627,59.698373,59.507474,58.776858,58.679559,58.986304,58.738770,58.736764,59.175967,63.531711,62.599290,61.084135,63.523016,63.778019,58.686866,58.594745,58.591523,58.549266,58.482638,58.500531,58.343569,64.193998,64.288352,58.632388,0.969953,0.970108,0.970031,0.969920,0.969974,0.969878,0.969894,1.094185,1.094294,0.969566
8.171666,58.652451,58.837923,59.043765,58.840486,58.731273,58.715818,58.707956,58.704383,58.606102,58.722500,58.721425,58.739079,58.756887,58.843345,59.032690,59.112501,59.557658,59.359563,58.761637,58.651612,58.930329,58.737785,58.731830,59.060075,63.270544,62.213368,60.887524,63.120157,63.403836,58.676215,58.563895,58.556404,58.605578,58.497434,58.549390,58.439601,64.033851,64.013913,58.538829,0.970104,0.970276,0.970224,0.970219,0.970138,0.970023,0.970011,1.092967,1.093477,0.969936
8.181666,58.474022,58.642523,58.771157,58.554674,58.493973,58.489612,58.468153,58.460282,58.412713,58.513503,58.506248,58.519164,58.534521,58.588634,58.766242,58.867215,59.250091,59.052833,58.645178,58.540711,58.755943,58.639193,58.630922,58.814091,63.233213,61.918208,60.560361,62.861678,63.190519,58.573091,58.458949,58.449233,58.577874,58.451912,58.524783,58.475460,64.127074,63.922394,58.382759,0.970229,0.970409,0.970405,0.970506,0.970326,0.970219,0.970174,1.091786,1.092520,0.970290
8.191666,58.208818,58.319459,58.331281,58.140389,58.151739,58.161565,58.128731,58.117552,58.142898,58.200459,58.187533,58.192029,58.201186,58.205306,58.334125,58.443567,58.693060,58.523208,58.408945,58.333649,58.435073,58.424899,58.414899,58.397972,63.456607,61.564932,59.919586,62.650028,63.078540,58.368205,58.278203,58.267382,58.449407,58.337114,58.414020,58.435368,64.533818,64.025777,58.164354,0.970298,0.970475,0.970530,0.970714,0.970484,0.970410,0.970334,1.090940,1.091681,0.970549
8.201666,57.919773,57.947852,57.814022,57.679225,57.778047,57.803614,57.761155,57.747406,57.855783,57.855731,57.837599,57.831456,57.832039,57.774033,57.820794,57.926157,57.964484,57.857970,58.120066,58.088014,58.045665,58.160916,58.148615,57.893751,64.463704,61.415611,58.947836,62.944546,63.514881,58.122629,58.070735,58.063882,58.269991,58.193377,58.265868,58.356403,65.434521,64.632188,57.932293,0.970302,0.970465,0.970580,0.970825,0.970587,0.970570,0.970473,1.090607,1.091167,0.970685
8.211666,57.683204,57.647561,57.373403,57.276724,57.461229,57.502281,57.447260,57.429891,57.614251,57.571631,57.547028,57.531568,57.525248,57.407072,57.376062,57.482726,57.293199,57.264347,57.893448,57.893214,57.731101,57.963103,57.946323,57.458147,66.935711,63.637085,57.939330,65.478934,65.717647,57.929752,57.900641,57.907473,58.131831,58.083815,58.165547,58.312129,66.573772,65.975415,57.736989,0.970246,0.970386,0.970561,0.970846,0.970632,0.970697,0.970596,1.090758,1.091021,0.970704
8.221666,57.526094,57.415658,57.001368,57.018930,57.270732,57.322446,57.261542,57.242545,57.472444,57.397545,57.370393,57.345959,57.331720,57.159073,57.007463,57.066708,56.446968,56.627724,57.706751,57.741992,57.453546,57.800793,57.781826,57.075687,68.797143,73.501778,53.139679,68.641994,67.966808,57.781484,57.800896,57.818695,58.019504,58.000662,58.087460,58.279677,67.171970,66.962841,57.618617,0.970144,0.970254,0.970481,0.970771,0.970616,0.970776,0.970689,1.091256,1.091194,0.970600
8.231666,57.503946,57.302192,56.826562,57.035019,57.295714,57.343759,57.303489,57.291312,57.501873,57.391919,57.373487,57.343045,57.319488,57.126965,56.831562,56.777804,55.727508,56.181250,57.565339,57.655754,57.239648,57.658270,57.646500,56.841714,68.753708,74.162273,48.726903,69.582390,68.679133,57.679258,57.782129,57.797329,57.908123,57.940779,57.995904,58.207681,67.160836,67.281429,57.633428,0.970013,0.970081,0.970339,0.970582,0.970526,0.970767,0.970714,1.091977,1.091654,0.970362
8.241666,57.667048,57.409688,57.074043,57.411887,57.576596,57.600464,57.607652,57.610980,57.730743,57.591954,57.592994,57.566339,57.539355,57.402590,57.067248,56.905956,56.030631,56.477857,57.538451,57.688181,57.232114,57.574105,57.577065,56.996698,67.942103,70.403759,53.522206,69.045424,68.438981,57.660712,57.834846,57.837357,57.805442,57.915474,57.878070,58.052421,66.883824,67.265469,57.809816,0.969883,0.969901,0.970150,0.970280,0.970358,0.970631,0.970620,1.092839,1.092392,0.970012
8.251666,58.091528,57.895994,57.905148,58.232741,58.196132,58.178069,58.239561,58.260177,58.210193,58.107087,58.130612,58.122694,58.105943,58.108608,57.916645,57.728065,57.490120,57.681933,57.809506,57.955527,57.716609,57.768140,57.791990,57.807544,67.172452,68.020812,57.935733,68.199417,67.897439,57.861475,58.033271,58.033378,57.836820,57.998026,57.863877,57.910903,66.581597,67.097039,58.186176,0.969787,0.969761,0.969956,0.969927,0.970141,0.970384,0.970405,1.093718,1.093325,0.969639
8.261666,58.463061,58.389890,58.629622,58.825211,58.666163,58.626220,58.698904,58.722694,58.574109,58.542354,58.571441,58.580322,58.578295,58.675974,58.656744,58.521012,58.723322,58.712700,58.174409,58.254465,58.290577,58.105536,58.134333,58.568469,66.241387,66.185967,60.174743,66.996217,66.940779,58.149192,58.251948,58.259348,57.986942,58.133820,57.986957,57.896362,66.093850,66.584971,58.481992,0.969746,0.969692,0.969807,0.969624,0.969923,0.970090,0.970129,1.094396,1.094255,0.969350
8.271666,58.661468,58.690549,59.003727,59.056864,58.868229,58.826022,58.884408,58.903197,58.732776,58.757504,58.781945,58.798734,58.806423,58.933990,59.015958,58.948027,59.352416,59.238323,58.438980,58.450363,58.650347,58.370445,58.390447,58.956542,65.238349,64.696119,60.983324,65.703698,65.811980,58.379933,58.407467,58.415684,58.157172,58.253084,58.142442,57.973922,65.452771,65.841162,58.620152,0.969766,0.969707,0.969735,0.969453,0.969752,0.969826,0.969871,1.094666,1.094948,0.969217
8.281666,58.754894,58.859159,59.173523,59.116585,58.935155,58.898027,58.936021,58.947856,58.783815,58.851728,58.868842,58.888779,58.902351,59.031283,59.169861,59.158125,59.634615,59.473008,58.625853,58.581360,58.863177,58.566507,58.576098,59.137543,64.386146,63.622534,61.189721,64.633627,64.829463,58.551922,58.518059,58.522232,58.331323,58.359495,58.300746,58.108936,64.834146,65.117560,58.671281,0.969847,0.969798,0.969759,0.969450,0.969670,0.969655,0.969695,1.094426,1.095225,0.969272
8.291666,58.771769,58.925469,59.209423,59.075872,58.916122,58.886536,58.904970,58.910185,58.764855,58.862059,58.871786,58.892209,58.908955,59.026791,59.196217,59.226852,59.713427,59.530689,58.737642,58.654669,58.964270,58.690742,58.692185,59.187837,63.760146,62.892381,61.151426,63.853420,64.093878,58.659299,58.580848,58.579551,58.476357,58.440985,58.432394,58.254633,64.349611,64.542902,58.663457,0.969977,0.969946,0.969872,0.969608,0.969696,0.969614,0.969639,1.093698,1.095012,0.969501
8.301666,58.719596,58.899765,59.137641,58.953278,58.822860,58.801814,58.803151,58.802644,58.684931,58.797166,58.800055,58.819188,58.837105,58.937125,59.122148,59.185305,59.653008,59.459556,58.773592,58.668300,58.968790,58.739932,58.736012,59.135809,63.370360,62.411827,61.007744,63.334445,63.603250,58.695633,58.588293,58.582025,58.572436,58.485162,58.517606,58.377062,64.060211,64.160406,58.603158,0.970131,0.970121,0.970047,0.969877,0.969819,0.969698,0.969699,1.092615,1.094366,0.969850
8.311666,58.591004,58.772385,58.947975,58.735326,58.644104,58.632875,58.619455,58.614145,58.536586,58.646346,58.642847,58.658782,58.675812,58.750353,58.936319,59.025007,59.450947,59.252520,58.719729,58.608753,58.867775,58.701713,58.694625,58.971216,63.200491,62.078638,60.769724,63.000576,63.302022,58.647973,58.527895,58.518553,58.597163,58.477125,58.538789,58.451243,63.997442,63.962378,58.484631,0.970279,0.970283,0.970240,0.970183,0.970001,0.969870,0.969839,1.091398,1.093450,0.970237
8.321666,58.376537,58.525786,58.610949,58.398534,58.364071,58.365039,58.338891,58.329663,58.311150,58.395060,58.385517,58.395413,58.408671,58.444705,58.606968,58.712969,59.055206,58.864470,58.556600,58.459961,58.637498,58.558313,58.549270,58.661371,63.258221,61.788921,60.352162,62.781713,63.144050,58.503068,58.390983,58.380471,58.530179,58.404149,58.480633,58.458101,64.201896,63.952795,58.302106,0.970386,0.970396,0.970401,0.970444,0.970184,0.970069,0.970004,1.090333,1.092500,0.970569
8.331666,58.087709,58.162600,58.113765,57.945710,57.992725,58.008944,57.972571,57.960514,58.022207,58.052680,58.037805,58.037804,58.043292,58.021946,58.116672,58.223844,58.392157,58.246752,58.280558,58.222367,58.265513,58.305316,58.294520,58.183561,63.651937,61.393993,59.527439,62.600858,63.099242,58.265995,58.188685,58.178198,58.367273,58.267366,58.341454,58.391442,64.761534,64.180035,58.068411,0.970430,0.970435,0.970496,0.970615,0.970323,0.970249,0.970155,1.089689,1.091773,0.970785
8.341666,57.818490,57.817648,57.626158,57.507317,57.640552,57.672248,57.625482,57.610581,57.752454,57.730607,57.710088,57.700003,57.697563,57.615124,57.629571,57.735378,57.691788,57.611312,58.014215,57.995356,57.904551,58.065819,58.051908,57.705882,65.267217,61.862277,58.605450,63.712520,64.257135,58.038785,57.992999,57.991564,58.201000,58.135678,58.210476,58.324124,65.838312,65.181032,57.850201,0.970410,0.970399,0.970516,0.970691,0.970405,0.970398,0.970287,1.089568,1.091410,0.970878
8.351666,57.605603,57.541642,57.206408,57.139819,57.356748,57.403368,57.343965,57.325361,57.537252,57.478135,57.451435,57.432147,57.422860,57.280213,57.206870,57.303793,56.973709,57.006974,57.806055,57.817302,57.607572,57.886521,57.868029,57.287491,67.809461,66.462097,56.963226,66.953668,66.817765,57.864585,57.845296,57.858380,58.077133,58.037706,58.124241,58.290416,66.820800,66.497043,57.675573,0.970333,0.970301,0.970471,0.970677,0.970429,0.970511,0.970402,1.089882,1.091395,0.970852
8.361666,57.497758,57.349354,56.890500,56.982095,57.248209,57.300685,57.244615,57.227299,57.460506,57.369107,57.343989,57.316286,57.298014,57.109960,56.894806,56.913354,56.082375,56.386518,57.633664,57.687491,57.346486,57.732219,57.714830,56.944147,68.891328,75.619250,49.584338,69.307701,68.438356,57.734345,57.780515,57.799800,57.967375,57.963594,58.044841,58.249283,67.163824,67.166646,57.607091,0.970217,0.970153,0.970365,0.970561,0.970387,0.970563,0.970476,1.090499,1.091676,0.970696
8.371666,57.537541,57.301213,56.844931,57.122098,57.361902,57.403366,57.379326,57.372537,57.560633,57.431611,57.419888,57.388888,57.362323,57.178641,56.840895,56.735486,55.652981,56.157839,57.518298,57.635344,57.178381,57.594483,57.587670,56.816332,68.433110,72.579175,50.434357,69.435416,68.639645,57.653152,57.786156,57.796595,57.851192,57.912015,57.936251,58.143007,67.030100,67.302406,57.679107,0.970082,0.969974,0.970199,0.970324,0.970266,0.970508,0.970458,1.091320,1.092237,0.970404
8.381666,57.811445,57.559924,57.349001,57.701469,57.791749,57.799214,57.831487,57.842948,57.901439,57.761548,57.772880,57.752032,57.727063,57.640335,57.339967,57.153406,56.524206,56.881380,57.594601,57.755265,57.350671,57.593139,57.604284,57.242347,67.640768,69.355194,55.573695,68.703412,68.233248,57.709590,57.890831,57.888672,57.781805,57.920530,57.834382,57.967226,66.759171,67.213519,57.944756,0.969960,0.969806,0.969999,0.969990,0.970076,0.970323,0.970312,1.092262,1.093047,0.970028
8.391666,58.268084,58.120705,58.247544,58.531179,58.428080,58.397412,58.469188,58.492987,58.390713,58.314241,58.342473,58.342532,58.332059,58.384205,58.268493,58.093468,58.071388,58.168538,57.958978,58.081148,57.966451,57.899566,57.928435,58.162917,66.845587,67.285006,59.124472,67.729088,67.534399,57.983420,58.127644,58.129558,57.882850,58.044450,57.894033,57.878831,66.417192,66.919291,58.332178,0.969883,0.969696,0.969816,0.969646,0.969855,0.970049,0.970064,1.093158,1.093973,0.969673
8.401666,58.560000,58.529838,58.811301,58.946952,58.768642,58.726182,58.795154,58.817632,58.656281,58.645602,58.673858,58.686567,58.688813,58.803914,58.830653,58.721703,59.030782,58.969268,58.283090,58.334432,58.449015,58.210284,58.236236,58.752244,65.848318,65.555055,60.634212,66.437733,66.457279,58.249765,58.318656,58.324591,58.043877,58.173396,58.034959,57.903568,65.850730,66.275921,58.553366,0.969863,0.969664,0.969692,0.969389,0.969652,0.969759,0.969786,1.093775,1.094788,0.969432
8.411666,58.711306,58.772975,59.091773,59.095796,58.907049,58.866244,58.916963,58.933161,58.764621,58.805465,58.827398,58.845773,58.856089,58.986684,59.094400,59.050185,59.497942,59.359888,58.516844,58.503206,58.745749,58.449783,58.465373,59.045049,64.885528,64.230002,61.126746,65.223503,65.371597,58.458084,58.456263,58.460771,58.220625,58.289482,58.197315,58.011750,65.201147,65.520511,58.651370,0.969905,0.969714,0.969656,0.969284,0.969517,0.969529,0.969556,1.093936,1.095275,0.969366
8.421666,58.771882,58.898000,59.201871,59.109879,58.935916,58.901561,58.931727,58.940941,58.784865,58.863441,58.877804,58.898083,58.913089,59.038696,59.190924,59.197184,59.685540,59.513458,58.673637,58.611015,58.911042,58.618123,58.623957,59.167528,64.112963,63.299570,61.200578,64.273807,64.488773,58.604764,58.548362,58.548227,58.386399,58.387941,58.348996,58.157449,64.620845,64.850820,58.676857,0.970005,0.969834,0.969716,0.969352,0.969483,0.969412,0.969430,1.093583,1.095295,0.969487
8.431666,58.761023,58.927218,59.193302,59.035930,58.887101,58.860774,58.872281,58.875200,58.741390,58.843789,58.850941,58.870938,58.888263,58.999693,59.175820,59.220011,59.703876,59.516329,58.756293,58.661669,58.972945,58.713420,58.712229,59.175472,63.574811,62.677288,61.107061,63.609394,63.860701,58.684740,58.590394,58.584835,58.515430,58.456590,58.464847,58.298188,64.200275,64.357155,58.647942,0.970144,0.970001,0.969857,0.969565,0.969557,0.969428,0.969427,1.092775,1.094835,0.969763
8.441666,58.679541,58.862544,59.076598,58.877570,58.761476,58.744110,58.739531,58.737115,58.635372,58.746229,58.746738,58.764734,58.782441,58.873282,59.059326,59.132916,59.588828,59.393205,58.758264,58.647807,58.936828,58.729303,58.723747,59.080551,63.264518,62.263755,60.925769,63.175757,63.456086,58.689119,58.572084,58.562398,58.585869,58.481681,58.526565,58.404356,63.984597,64.054818,58.565318,0.970296,0.970179,0.970046,0.969863,0.969717,0.969560,0.969531,1.091675,1.094005,0.970130
8.451666,58.518230,58.690431,58.832976,58.615752,58.544579,58.537784,58.519350,58.512510,58.457629,58.557383,58.551654,58.565474,58.581283,58.642327,58.821081,58.917158,59.318538,59.121634,58.663208,58.554499,58.787576,58.651290,58.643217,58.862942,63.169655,61.959255,60.631717,62.897433,63.219580,58.604523,58.481882,58.470200,58.576325,58.449027,58.517716,58.453801,64.004076,63.935763,58.422203,0.970428,0.970329,0.970233,0.970164,0.969913,0.969757,0.969694,1.090525,1.093006,0.970496
8.461666,58.271025,58.394712,58.430692,58.229586,58.224510,58.231093,58.200942,58.190628,58.203592,58.266217,58.254696,58.260994,58.271505,58.286950,58.426311,58.534044,58.822425,58.644872,58.452443,58.367637,58.498879,58.461656,58.451869,58.485379,63.311950,61.640175,60.084456,62.694619,63.103460,58.420511,58.315706,58.303491,58.469045,58.348525,58.425000,58.429909,64.307433,64.013996,58.216469,0.970508,0.970417,0.970371,0.970397,0.970089,0.969959,0.969862,1.089618,1.092098,0.970777
8.471666,57.979648,58.021746,57.914765,57.768011,57.848804,57.870957,57.831333,57.818491,57.914116,57.919064,57.902422,57.898189,57.900214,57.854666,57.914835,58.018915,58.106525,57.987807,58.162412,58.120506,58.108591,58.195518,58.183752,57.983380,63.997180,61.352525,59.150557,62.761876,63.328392,58.174383,58.107407,58.097776,58.290732,58.204013,58.275344,58.350987,65.036579,64.487363,57.982477,0.970523,0.970430,0.970437,0.970534,0.970213,0.970133,0.970011,1.089180,1.091499,0.970936
8.481666,57.732172,57.708261,57.461361,57.352525,57.518906,57.556537,57.504945,57.488709,57.662120,57.621359,57.598407,57.584704,57.579613,57.473948,57.457395,57.563793,57.439577,57.388635,57.923172,57.915055,57.780358,57.984456,57.968542,57.535756,66.135256,62.855091,58.278452,64.880418,65.267443,57.971342,57.927425,57.930600,58.143285,58.086964,58.165000,58.298751,66.174246,65.779512,57.778713,0.970475,0.970370,0.970432,0.970578,0.970279,0.970276,0.970144,1.089246,1.091271,0.970974
8.491666,57.547914,57.453918,57.059486,57.039336,57.282759,57.333474,57.271986,57.252875,57.484753,57.409713,57.382271,57.359269,57.346664,57.182068,57.056288,57.131077,56.623053,56.747412,57.724366,57.749385,57.489071,57.812704,57.793210,57.128780,68.361927,70.894435,54.926245,68.216390,67.701275,57.811799,57.806475,57.822472,58.025193,57.996408,58.083273,58.266251,66.963885,66.873943,57.633146,0.970377,0.970252,0.970364,0.970529,0.970283,0.970375,0.970252,1.089708,1.091363,0.970890
8.501666,57.489717,57.303607,56.815910,56.984340,57.255016,57.306051,57.258708,57.244325,57.472224,57.362734,57.341421,57.311035,57.288720,57.091936,56.814623,56.784635,55.776243,56.196829,57.566211,57.642693,57.247366,57.661792,57.647435,56.837728,68.801960,74.841937,48.073795,69.545389,68.638902,57.696363,57.771032,57.787165,57.913632,57.929685,57.995376,58.206936,67.130683,67.257173,57.614370,0.970246,0.970090,0.970234,0.970368,0.970216,0.970395,0.970301,1.090447,1.091734,0.970669
8.511666,57.602981,57.343432,56.943848,57.270617,57.471252,57.502851,57.498352,57.497991,57.651593,57.507364,57.503799,57.474239,57.446183,57.285541,56.932179,56.783039,55.791015,56.283649,57.496934,57.638811,57.165327,57.547043,57.546127,56.873341,68.157891,71.125938,52.360708,69.142085,68.478852,57.646252,57.804074,57.806961,57.798012,57.891661,57.874585,58.064310,66.945951,67.256071,57.750601,0.970106,0.969910,0.970049,0.970086,0.970068,0.970292,0.970238,1.091383,1.092372,0.970320
8.521666,57.988309,57.764203,57.696510,58.043101,58.049322,58.039420,58.093606,58.112033,58.100364,57.976109,57.996695,57.983768,57.963264,57.935096,57.697728,57.502877,57.135778,57.385300,57.708438,57.864961,57.558634,57.675608,57.695667,57.586742,67.422187,68.514482,57.222276,68.331570,67.973402,57.796167,57.973931,57.969260,57.792427,57.950682,57.824669,57.901963,66.694809,67.105780,58.101392,0.969992,0.969760,0.969849,0.969736,0.969863,0.970068,0.970048,1.092409,1.093212,0.969920
8.531666,58.401884,58.300492,58.510011,58.739611,58.594347,58.556328,58.630871,58.655393,58.519641,58.469668,58.499519,58.505669,58.500746,58.586646,58.536998,58.385510,58.525148,58.545568,58.094074,58.189292,58.180003,58.025331,58.055062,58.441339,66.536841,66.600077,59.905254,67.201118,67.094337,58.089155,58.207647,58.210278,57.936267,58.091173,57.937538,57.867745,66.272973,66.656286,58.437996,0.969928,0.969679,0.969683,0.969416,0.969648,0.969783,0.969783,1.093315,1.094074,0.969579
8.541666,58.629107,58.636379,58.943737,59.025249,58.837697,58.794822,58.857795,58.878180,58.710046,58.720461,58.746804,58.762324,58.768162,58.893457,58.958522,58.876595,59.258420,59.157949,58.380664,58.404919,58.581252,58.308535,58.330608,58.892044,65.509107,65.006365,60.910761,65.905805,65.978279,58.331985,58.375268,58.379523,58.106827,58.215314,58.091972,57.930765,65.648302,65.938226,58.600770,0.969924,0.969679,0.969591,0.969216,0.969472,0.969515,0.969523,1.093869,1.094724,0.969378
8.551666,58.741203,58.829840,59.148581,59.111509,58.926474,58.887810,58.930601,58.944094,58.778752,58.835498,58.854626,58.874068,58.886525,59.017046,59.146151,59.123858,59.597223,59.440989,58.584136,58.548934,58.821979,58.521107,58.532442,59.107638,64.596036,63.836662,61.192344,64.793789,64.967179,58.517025,58.495321,58.496773,58.283918,58.326542,58.255056,58.061096,65.002363,65.205935,58.666444,0.969980,0.969759,0.969593,0.969183,0.969381,0.969332,0.969339,1.093929,1.094973,0.969362
8.561666,58.772566,58.915885,59.208040,59.087656,58.922663,58.891320,58.913992,58.920670,58.772404,58.861383,58.872964,58.893308,58.909419,59.030357,59.194071,59.216774,59.708211,59.527821,58.711670,58.634224,58.943809,58.660807,58.663348,59.180076,63.898686,63.030710,61.178760,63.962795,64.189273,58.638517,58.568703,58.564991,58.438443,58.415000,58.395497,58.209920,64.463101,64.605223,58.669366,0.970088,0.969900,0.969687,0.969318,0.969398,0.969276,0.969272,1.093475,1.094736,0.969527
