All calculations,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 37,Bus 38,Bus 39,G 01,G 02,G 03,G 04,G 05,G 06,G 07,G 08,G 09,G 10
8.731666,57.975106,57.975361,57.975685,57.976257,57.976502,57.976572,57.976468,57.976411,57.975541,57.976510,57.976528,57.976482,57.976433,57.976238,57.975786,57.975561,57.975558,57.975613,64.524544,64.524546,57.975320,57.975071,57.975000,57.975512,57.975344,57.975313,57.975437,57.975099,57.975006,57.975221,57.977741,57.976808,64.524532,64.524530,57.974941,57.974362,57.975217,57.974776,57.974954,0.966189,0.966344,0.966283,1.075358,1.075394,0.966231,0.966195,0.966242,0.966218,0.966226
8.741666,57.974790,57.974999,57.975309,57.975908,57.976178,57.976252,57.976149,57.976093,57.975241,57.976165,57.976191,57.976138,57.976083,57.975874,57.975366,57.975114,57.975133,57.975207,64.523881,64.523884,57.974827,57.974528,57.974455,57.975053,57.974972,57.974893,57.975015,57.974645,57.974539,57.974875,57.977509,57.976450,64.523868,64.523869,57.974350,57.973743,57.974858,57.974278,57.974665,0.966186,0.966345,0.966277,1.075347,1.075384,0.966219,0.966184,0.966237,0.966209,0.966222
8.751666,57.974475,57.974638,57.974933,57.975556,57.975851,57.975928,57.975827,57.975772,57.974939,57.975818,57.975851,57.975793,57.975730,57.975508,57.974946,57.974669,57.974709,57.974802,64.523223,64.523226,57.974336,57.973989,57.973916,57.974597,57.974601,57.974474,57.974595,57.974194,57.974075,57.974530,57.977268,57.976089,64.523210,64.523212,57.973764,57.973132,57.974499,57.973784,57.974377,0.966184,0.966345,0.966271,1.075336,1.075373,0.966208,0.966173,0.966233,0.966199,0.966219
8.761666,57.974161,57.974276,57.974556,57.975203,57.975521,57.975601,57.975502,57.975448,57.974637,57.975467,57.975509,57.975444,57.975375,57.975141,57.974527,57.974225,57.974287,57.974397,64.522569,64.522573,57.973849,57.973456,57.973381,57.974142,57.974230,57.974056,57.974176,57.973745,57.973614,57.974184,57.977020,57.975724,64.522555,64.522560,57.973185,57.972530,57.974140,57.973294,57.974089,0.966181,0.966345,0.966264,1.075325,1.075363,0.966197,0.966162,0.966228,0.966190,0.966215
8.771666,57.973846,57.973915,57.974179,57.974847,57.975187,57.975270,57.975174,57.975121,57.974334,57.975114,57.975163,57.975092,57.975017,57.974771,57.974108,57.973783,57.973865,57.973993,64.521920,64.521924,57.973365,57.972928,57.972853,57.973689,57.973859,57.973640,57.973757,57.973298,57.973155,57.973838,57.976762,57.975356,64.521905,64.521912,57.972613,57.971938,57.973780,57.972808,57.973803,0.966179,0.966344,0.966258,1.075315,1.075353,0.966186,0.966151,0.966223,0.966181,0.966211
8.781666,57.973532,57.973553,57.973801,57.974488,57.974850,57.974935,57.974841,57.974790,57.974029,57.974757,57.974813,57.974737,57.974657,57.974399,57.973690,57.973343,57.973445,57.973589,64.521276,64.521280,57.972885,57.972406,57.972330,57.973239,57.973488,57.973225,57.973340,57.972853,57.972699,57.973492,57.976495,57.974984,64.521260,64.521269,57.972049,57.971356,57.973420,57.972326,57.973516,0.966177,0.966343,0.966251,1.075304,1.075343,0.966175,0.966141,0.966218,0.966173,0.966207
8.791666,57.973217,57.973191,57.973423,57.974127,57.974508,57.974596,57.974505,57.974455,57.973723,57.974397,57.974460,57.974379,57.974293,57.974026,57.973272,57.972905,57.973026,57.973186,64.520635,64.520641,57.972409,57.971890,57.971815,57.972791,57.973116,57.972812,57.972925,57.972411,57.972246,57.973144,57.976218,57.974609,64.520619,64.520631,57.971493,57.970785,57.973060,57.971847,57.973229,0.966174,0.966341,0.966245,1.075294,1.075332,0.966165,0.966131,0.966213,0.966164,0.966203
8.801666,57.972902,57.972828,57.973044,57.973764,57.974163,57.974253,57.974165,57.974116,57.973415,57.974034,57.974104,57.974017,57.973927,57.973650,57.972855,57.972469,57.972608,57.972783,64.520000,64.520006,57.971938,57.971381,57.971306,57.972346,57.972745,57.972399,57.972510,57.971971,57.971797,57.972795,57.975930,57.974231,64.519983,64.519997,57.970946,57.970226,57.972698,57.971374,57.972942,0.966172,0.966339,0.966238,1.075284,1.075322,0.966155,0.966121,0.966208,0.966155,0.966198
8.811666,57.972586,57.972465,57.972664,57.973397,57.973813,57.973905,57.973821,57.973774,57.973105,57.973668,57.973743,57.973652,57.973557,57.973272,57.972439,57.972035,57.972191,57.972380,64.519369,64.519375,57.971471,57.970880,57.970805,57.971903,57.972372,57.971988,57.972097,57.971534,57.971350,57.972445,57.975633,57.973849,64.519352,64.519367,57.970408,57.969679,57.972335,57.970905,57.972654,0.966170,0.966336,0.966231,1.075273,1.075312,0.966145,0.966112,0.966203,0.966147,0.966194
8.821666,57.972269,57.972100,57.972284,57.973028,57.973460,57.973553,57.973472,57.973427,57.972793,57.973298,57.973379,57.973284,57.973185,57.972892,57.972024,57.971604,57.971776,57.971978,64.518743,64.518750,57.971009,57.970386,57.970312,57.971464,57.971999,57.971578,57.971684,57.971100,57.970907,57.972093,57.975324,57.973464,64.518725,64.518742,57.969880,57.969144,57.971970,57.970440,57.972364,0.966168,0.966333,0.966225,1.075263,1.075303,0.966135,0.966103,0.966198,0.966139,0.966190
8.831666,57.971951,57.971734,57.971902,57.972656,57.973102,57.973197,57.973120,57.973076,57.972478,57.972925,57.973012,57.972912,57.972809,57.972509,57.971609,57.971175,57.971362,57.971577,64.518121,64.518129,57.970552,57.969899,57.969826,57.971028,57.971625,57.971169,57.971273,57.970668,57.970467,57.971739,57.975005,57.973076,64.518103,64.518122,57.969362,57.968622,57.971603,57.969980,57.972074,0.966166,0.966330,0.966218,1.075253,1.075293,0.966126,0.966094,0.966192,0.966131,0.966185
8.841666,57.971631,57.971367,57.971520,57.972280,57.972739,57.972835,57.972762,57.972721,57.972160,57.972548,57.972640,57.972537,57.972430,57.972125,57.971196,57.970748,57.970949,57.971176,64.517504,64.517512,57.970101,57.969421,57.969349,57.970595,57.971250,57.970761,57.970864,57.970239,57.970030,57.971383,57.974675,57.972685,64.517485,64.517507,57.968855,57.968113,57.971235,57.969525,57.971782,0.966164,0.966326,0.966211,1.075243,1.075283,0.966116,0.966086,0.966187,0.966123,0.966180
8.851666,57.971309,57.970998,57.971136,57.971902,57.972373,57.972469,57.972400,57.972361,57.971839,57.972168,57.972265,57.972159,57.972048,57.971738,57.970784,57.970325,57.970538,57.970776,64.516892,64.516901,57.969655,57.968951,57.968881,57.970165,57.970874,57.970355,57.970456,57.969813,57.969597,57.971025,57.974334,57.972291,64.516873,64.516897,57.968359,57.967618,57.970865,57.969075,57.971487,0.966163,0.966321,0.966204,1.075233,1.075273,0.966108,0.966078,0.966182,0.966115,0.966176
8.861666,57.970985,57.970628,57.970752,57.971521,57.972002,57.972098,57.972034,57.971997,57.971516,57.971785,57.971885,57.971777,57.971664,57.971349,57.970373,57.969904,57.970129,57.970376,64.516285,64.516294,57.969214,57.968490,57.968421,57.969739,57.970496,57.969950,57.970049,57.969390,57.969167,57.970664,57.973981,57.971894,64.516265,64.516291,57.967874,57.967137,57.970492,57.968630,57.971191,0.966161,0.966316,0.966197,1.075224,1.075264,0.966099,0.966070,0.966176,0.966107,0.966171
8.871666,57.970659,57.970257,57.970366,57.971138,57.971626,57.971723,57.971663,57.971629,57.971189,57.971399,57.971502,57.971392,57.971276,57.970958,57.969964,57.969486,57.969722,57.969977,64.515683,64.515693,57.968780,57.968038,57.967971,57.969317,57.970118,57.969546,57.969643,57.968969,57.968741,57.970300,57.973617,57.971494,64.515662,64.515690,57.967401,57.966669,57.970118,57.968191,57.970892,0.966159,0.966311,0.966190,1.075214,1.075254,0.966091,0.966063,0.966170,0.966100,0.966166
8.881666,57.970331,57.969884,57.969980,57.970751,57.971246,57.971343,57.971288,57.971256,57.970858,57.971009,57.971116,57.971003,57.970885,57.970566,57.969556,57.969071,57.969316,57.969578,64.515086,64.515096,57.968351,57.967595,57.967529,57.968898,57.969738,57.969143,57.969239,57.968552,57.968318,57.969934,57.973242,57.971092,64.515065,64.515094,57.966940,57.966215,57.969741,57.967757,57.970590,0.966157,0.966305,0.966183,1.075204,1.075245,0.966083,0.966056,0.966165,0.966092,0.966160
8.891666,57.970001,57.969509,57.969592,57.970361,57.970862,57.970958,57.970908,57.970878,57.970524,57.970616,57.970725,57.970611,57.970492,57.970171,57.969149,57.968660,57.968912,57.969180,64.514493,64.514504,57.967928,57.967161,57.967097,57.968483,57.969357,57.968742,57.968837,57.968138,57.967900,57.969565,57.972855,57.970687,64.514472,64.514503,57.966491,57.965776,57.969362,57.967328,57.970286,0.966155,0.966298,0.966176,1.075195,1.075236,0.966075,0.966050,0.966159,0.966085,0.966155
8.901666,57.969667,57.969133,57.969204,57.969969,57.970473,57.970568,57.970524,57.970497,57.970187,57.970219,57.970332,57.970216,57.970096,57.969774,57.968744,57.968251,57.968510,57.968783,64.513906,64.513917,57.967512,57.966736,57.966675,57.968072,57.968975,57.968343,57.968436,57.967727,57.967485,57.969193,57.972458,57.970280,64.513884,64.513916,57.966054,57.965351,57.968981,57.966904,57.969978,0.966153,0.966291,0.966169,1.075185,1.075226,0.966068,0.966043,0.966153,0.966078,0.966149
8.911666,57.969331,57.968755,57.968814,57.969574,57.970081,57.970175,57.970135,57.970110,57.969846,57.969820,57.969934,57.969818,57.969697,57.969376,57.968340,57.967846,57.968109,57.968387,64.513324,64.513335,57.967102,57.966320,57.966261,57.967665,57.968591,57.967944,57.968036,57.967319,57.967074,57.968818,57.972049,57.969870,64.513301,64.513335,57.965629,57.964940,57.968597,57.966486,57.969667,0.966151,0.966283,0.966162,1.075176,1.075217,0.966061,0.966038,0.966147,0.966071,0.966143
8.921666,57.968993,57.968375,57.968424,57.969177,57.969684,57.969776,57.969742,57.969720,57.969501,57.969418,57.969533,57.969417,57.969295,57.968976,57.967939,57.967445,57.967711,57.967992,64.512747,64.512758,57.966698,57.965914,57.965858,57.967262,57.968207,57.967548,57.967639,57.966914,57.966667,57.968441,57.971630,57.969458,64.512724,64.512759,57.965217,57.964543,57.968211,57.966074,57.969353,0.966148,0.966275,0.966155,1.075167,1.075208,0.966055,0.966032,0.966141,0.966065,0.966137
8.931666,57.968651,57.967994,57.968033,57.968777,57.969283,57.969374,57.969345,57.969326,57.969152,57.969013,57.969129,57.969013,57.968891,57.968574,57.967539,57.967046,57.967315,57.967597,64.512175,64.512187,57.966300,57.965518,57.965463,57.966864,57.967821,57.967152,57.967243,57.966513,57.966263,57.968060,57.971200,57.969045,64.512152,64.512188,57.964818,57.964161,57.967823,57.965667,57.969035,0.966146,0.966267,0.966148,1.075158,1.075199,0.966049,0.966027,0.966135,0.966058,0.966131
8.941666,57.968306,57.967611,57.967641,57.968374,57.968878,57.968967,57.968943,57.968927,57.968799,57.968606,57.968722,57.968606,57.968485,57.968171,57.967141,57.966651,57.966921,57.967204,64.511608,64.511620,57.965909,57.965130,57.965079,57.966469,57.967434,57.966759,57.966849,57.966115,57.965864,57.967677,57.970760,57.968629,64.511584,64.511622,57.964431,57.963792,57.967433,57.965266,57.968713,0.966144,0.966258,0.966141,1.075148,1.075190,0.966043,0.966022,0.966128,0.966052,0.966125
8.951666,57.967958,57.967227,57.967249,57.967970,57.968469,57.968556,57.968538,57.968525,57.968442,57.968196,57.968312,57.968196,57.968076,57.967766,57.966745,57.966260,57.966529,57.966812,64.511046,64.511059,57.965524,57.964753,57.964703,57.966079,57.967046,57.966367,57.966457,57.965720,57.965469,57.967291,57.970310,57.968212,64.511022,64.511061,57.964056,57.963437,57.967041,57.964870,57.968387,0.966141,0.966248,0.966134,1.075139,1.075181,0.966037,0.966017,0.966122,0.966046,0.966118
8.961666,57.967607,57.966841,57.966856,57.967563,57.968057,57.968142,57.968129,57.968118,57.968081,57.967783,57.967899,57.967785,57.967666,57.967360,57.966351,57.965872,57.966139,57.966421,64.510490,64.510503,57.965146,57.964384,57.964337,57.965693,57.966657,57.965977,57.966067,57.965329,57.965078,57.966902,57.969850,57.967794,64.510466,64.510505,57.963693,57.963096,57.966647,57.964480,57.968057,0.966139,0.966238,0.966127,1.075131,1.075173,0.966032,0.966013,0.966115,0.966040,0.966111
8.971666,57.967253,57.966454,57.966462,57.967154,57.967642,57.967724,57.967716,57.967708,57.967716,57.967369,57.967483,57.967370,57.967253,57.966953,57.965959,57.965488,57.965752,57.966031,64.509939,64.509952,57.964773,57.964025,57.963980,57.965312,57.966267,57.965589,57.965678,57.964941,57.964692,57.966511,57.969382,57.967374,64.509915,64.509954,57.963343,57.962768,57.966251,57.964096,57.967722,0.966136,0.966228,0.966120,1.075122,1.075164,0.966027,0.966009,0.966109,0.966034,0.966105
8.981666,57.966896,57.966066,57.966069,57.966743,57.967223,57.967302,57.967300,57.967295,57.967348,57.966952,57.967065,57.966954,57.966839,57.966545,57.965569,57.965108,57.965367,57.965642,64.509393,64.509406,57.964408,57.963675,57.963633,57.964934,57.965876,57.965202,57.965292,57.964557,57.964309,57.966117,57.968904,57.966953,64.509369,64.509409,57.963005,57.962453,57.965854,57.963718,57.967384,0.966133,0.966217,0.966113,1.075113,1.075155,0.966022,0.966005,0.966102,0.966028,0.966098
8.991666,57.966536,57.965676,57.965674,57.966331,57.966801,57.966877,57.966880,57.966878,57.966975,57.966533,57.966644,57.966536,57.966423,57.966136,57.965182,57.964731,57.964984,57.965255,64.508852,64.508866,57.964048,57.963333,57.963294,57.964561,57.965485,57.964818,57.964908,57.964176,57.963930,57.965721,57.968418,57.966531,64.508828,64.508869,57.962678,57.962150,57.965456,57.963345,57.967041,0.966130,0.966206,0.966106,1.075104,1.075147,0.966018,0.966002,0.966095,0.966023,0.966090
9.001666,57.966172,57.965286,57.965280,57.965917,57.966376,57.966449,57.966457,57.966458,57.966598,57.966113,57.966222,57.966116,57.966006,57.965727,57.964796,57.964357,57.964604,57.964869,64.508317,64.508331,57.963694,57.963001,57.962964,57.964192,57.965093,57.964435,57.964526,57.963799,57.963556,57.965324,57.967924,57.966108,64.508293,64.508334,57.962363,57.961859,57.965056,57.962978,57.966693,0.966126,0.966194,0.966098,1.075096,1.075138,0.966014,0.965999,0.966088,0.966017,0.966083
9.011666,57.965805,57.964895,57.964886,57.965502,57.965949,57.966018,57.966032,57.966035,57.966218,57.965692,57.965797,57.965694,57.965588,57.965317,57.964413,57.963988,57.964226,57.964484,64.507788,64.507801,57.963347,57.962677,57.962642,57.963827,57.964701,57.964055,57.964146,57.963426,57.963186,57.964924,57.967422,57.965685,64.507763,64.507804,57.962060,57.961581,57.964656,57.962617,57.966341,0.966123,0.966183,0.966091,1.075087,1.075130,0.966010,0.965996,0.966082,0.966012,0.966076
9.021666,57.965435,57.964503,57.964491,57.965086,57.965519,57.965585,57.965603,57.965610,57.965834,57.965268,57.965371,57.965271,57.965168,57.964906,57.964032,57.963621,57.963851,57.964101,64.507264,64.507277,57.963005,57.962361,57.962329,57.963467,57.964309,57.963676,57.963769,57.963056,57.962820,57.964523,57.966914,57.965261,64.507239,64.507280,57.961767,57.961313,57.964255,57.962261,57.965985,0.966119,0.966170,0.966084,1.075079,1.075122,0.966007,0.965993,0.966075,0.966007,0.966068
9.031666,57.965062,57.964110,57.964097,57.964669,57.965088,57.965149,57.965173,57.965182,57.965446,57.964844,57.964943,57.964847,57.964748,57.964496,57.963654,57.963259,57.963478,57.963720,64.506745,64.506758,57.962669,57.962053,57.962023,57.963110,57.963917,57.963300,57.963394,57.962690,57.962459,57.964121,57.966400,57.964836,64.506720,64.506761,57.961484,57.961057,57.963854,57.961911,57.965624,0.966115,0.966158,0.966077,1.075071,1.075113,0.966004,0.965990,0.966068,0.966002,0.966060
9.041666,57.964687,57.963717,57.963704,57.964251,57.964654,57.964712,57.964740,57.964752,57.965054,57.964419,57.964514,57.964422,57.964327,57.964085,57.963278,57.962900,57.963107,57.963340,64.506232,64.506245,57.962338,57.961753,57.961725,57.962758,57.963525,57.962926,57.963021,57.962328,57.962102,57.963717,57.965880,57.964412,64.506207,64.506248,57.961211,57.960810,57.963452,57.961566,57.965258,0.966111,0.966145,0.966070,1.075062,1.075105,0.966001,0.965988,0.966061,0.965997,0.966053
9.051666,57.964308,57.963324,57.963310,57.963832,57.964218,57.964272,57.964305,57.964319,57.964659,57.963993,57.964083,57.963996,57.963905,57.963674,57.962904,57.962544,57.962739,57.962962,64.505724,64.505737,57.962013,57.961461,57.961434,57.962409,57.963133,57.962555,57.962650,57.961969,57.961748,57.963313,57.965354,57.963987,64.505699,64.505740,57.960948,57.960574,57.963051,57.961227,57.964888,0.966107,0.966132,0.966063,1.075054,1.075097,0.965998,0.965986,0.966054,0.965992,0.966045
9.061666,57.963926,57.962931,57.962918,57.963413,57.963782,57.963831,57.963869,57.963885,57.964261,57.963567,57.963652,57.963569,57.963483,57.963263,57.962533,57.962192,57.962374,57.962586,64.505221,64.505235,57.961693,57.961175,57.961151,57.962064,57.962742,57.962186,57.962282,57.961614,57.961399,57.962908,57.964824,57.963563,64.505197,64.505237,57.960695,57.960346,57.962650,57.960893,57.964514,0.966103,0.966119,0.966056,1.075046,1.075089,0.965995,0.965984,0.966047,0.965987,0.966037
9.071666,57.963541,57.962538,57.962526,57.962994,57.963344,57.963389,57.963431,57.963450,57.963859,57.963141,57.963221,57.963142,57.963061,57.962853,57.962164,57.961843,57.962011,57.962212,64.504725,64.504738,57.961378,57.960896,57.960873,57.961723,57.962351,57.961819,57.961917,57.961263,57.961055,57.962503,57.964291,57.963138,64.504701,64.504740,57.960449,57.960127,57.962250,57.960564,57.964135,0.966098,0.966106,0.966049,1.075038,1.075081,0.965993,0.965982,0.966039,0.965983,0.966029
9.081666,57.963154,57.962145,57.962135,57.962575,57.962905,57.962946,57.962992,57.963013,57.963454,57.962714,57.962789,57.962715,57.962639,57.962444,57.961797,57.961497,57.961651,57.961839,64.504233,64.504246,57.961068,57.960624,57.960602,57.961386,57.961962,57.961455,57.961554,57.960915,57.960714,57.962098,57.963754,57.962715,64.504209,64.504248,57.960212,57.959916,57.961850,57.960241,57.963752,0.966093,0.966092,0.966042,1.075030,1.075073,0.965991,0.965980,0.966032,0.965979,0.966021
9.091666,57.962765,57.961753,57.961745,57.962156,57.962466,57.962502,57.962552,57.962575,57.963047,57.962287,57.962356,57.962288,57.962217,57.962035,57.961433,57.961154,57.961293,57.961469,64.503748,64.503760,57.960762,57.960357,57.960337,57.961052,57.961573,57.961093,57.961193,57.960571,57.960377,57.961693,57.963215,57.962292,64.503724,64.503762,57.959983,57.959712,57.961452,57.959922,57.963364,0.966088,0.966078,0.966035,1.075023,1.075065,0.965989,0.965978,0.966025,0.965974,0.966013
9.101666,57.962373,57.961361,57.961356,57.961737,57.962026,57.962058,57.962111,57.962137,57.962636,57.961861,57.961924,57.961861,57.961796,57.961627,57.961071,57.960815,57.960938,57.961100,64.503267,64.503280,57.960461,57.960096,57.960077,57.960722,57.961186,57.960734,57.960835,57.960231,57.960045,57.961289,57.962673,57.961869,64.503244,64.503281,57.959760,57.959515,57.961055,57.959609,57.962973,0.966082,0.966065,0.966028,1.075015,1.075057,0.965987,0.965977,0.966018,0.965970,0.966005
9.111666,57.961979,57.960971,57.960968,57.961320,57.961586,57.961613,57.961670,57.961698,57.962223,57.961435,57.961493,57.961435,57.961375,57.961220,57.960712,57.960478,57.960585,57.960734,64.502793,64.502805,57.960163,57.959840,57.959823,57.960394,57.960800,57.960377,57.960480,57.959894,57.959716,57.960885,57.962131,57.961448,64.502769,64.502806,57.959544,57.959324,57.960660,57.959300,57.962577,0.966077,0.966051,0.966021,1.075007,1.075050,0.965986,0.965975,0.966011,0.965966,0.965997
9.121666,57.961582,57.960581,57.960582,57.960903,57.961146,57.961169,57.961229,57.961259,57.961807,57.961010,57.961061,57.961009,57.960956,57.960814,57.960355,57.960145,57.960235,57.960369,64.502323,64.502335,57.959869,57.959588,57.959572,57.960070,57.960416,57.960023,57.960127,57.959561,57.959391,57.960483,57.961588,57.961028,64.502300,64.502336,57.959334,57.959138,57.960267,57.958996,57.962177,0.966071,0.966037,0.966014,1.075000,1.075042,0.965984,0.965974,0.966004,0.965962,0.965989
9.131666,57.961184,57.960193,57.960197,57.960487,57.960707,57.960726,57.960789,57.960820,57.961390,57.960586,57.960631,57.960585,57.960537,57.960409,57.960000,57.959814,57.959887,57.960007,64.501859,64.501871,57.959579,57.959341,57.959326,57.959749,57.960033,57.959672,57.959776,57.959231,57.959071,57.960082,57.961045,57.960609,64.501837,64.501871,57.959129,57.958956,57.959877,57.958696,57.961774,0.966064,0.966023,0.966007,1.074992,1.075035,0.965983,0.965973,0.965997,0.965958,0.965981
9.141666,57.960784,57.959806,57.959814,57.960072,57.960269,57.960283,57.960349,57.960381,57.960970,57.960163,57.960202,57.960161,57.960119,57.960006,57.959647,57.959486,57.959542,57.959647,64.501401,64.501412,57.959292,57.959098,57.959084,57.959431,57.959653,57.959324,57.959428,57.958905,57.958753,57.959683,57.960502,57.960191,64.501379,64.501412,57.958928,57.958779,57.959489,57.958401,57.961366,0.966058,0.966009,0.966000,1.074985,1.075027,0.965981,0.965971,0.965990,0.965954,0.965973
9.151666,57.960383,57.959420,57.959432,57.959659,57.959832,57.959841,57.959909,57.959943,57.960548,57.959742,57.959774,57.959739,57.959703,57.959604,57.959297,57.959160,57.959199,57.959289,64.500948,64.500959,57.959008,57.958857,57.958844,57.959115,57.959274,57.958978,57.959083,57.958582,57.958440,57.959286,57.959962,57.959774,64.500926,64.500958,57.958731,57.958605,57.959103,57.958110,57.960956,0.966051,0.965995,0.965993,1.074978,1.075020,0.965980,0.965970,0.965983,0.965950,0.965965
9.161666,57.959980,57.959037,57.959053,57.959247,57.959396,57.959401,57.959471,57.959506,57.960125,57.959322,57.959347,57.959318,57.959289,57.959204,57.958949,57.958837,57.958858,57.958933,64.500501,64.500511,57.958727,57.958620,57.958608,57.958802,57.958898,57.958635,57.958740,57.958263,57.958130,57.958891,57.959423,57.959360,64.500479,64.500510,57.958538,57.958433,57.958721,57.957824,57.960542,0.966045,0.965982,0.965986,1.074970,1.075013,0.965979,0.965968,0.965977,0.965947,0.965957
9.171666,57.959575,57.958655,57.958675,57.958837,57.958962,57.958962,57.959034,57.959070,57.959700,57.958903,57.958922,57.958899,57.958876,57.958806,57.958603,57.958516,57.958519,57.958579,64.500059,64.500069,57.958447,57.958385,57.958373,57.958491,57.958524,57.958294,57.958400,57.957946,57.957824,57.958499,57.958887,57.958947,64.500037,64.500067,57.958347,57.958263,57.958342,57.957541,57.960125,0.966037,0.965968,0.965979,1.074963,1.075005,0.965977,0.965967,0.965970,0.965943,0.965950
9.181666,57.959170,57.958275,57.958300,57.958429,57.958529,57.958525,57.958598,57.958636,57.959275,57.958487,57.958499,57.958482,57.958465,57.958410,57.958259,57.958197,57.958183,57.958227,64.499622,64.499632,57.958170,57.958152,57.958141,57.958182,57.958153,57.957956,57.958062,57.957633,57.957521,57.958109,57.958354,57.958536,64.499601,64.499629,57.958158,57.958095,57.957966,57.957262,57.959705,0.966030,0.965955,0.965972,1.074956,1.074998,0.965976,0.965966,0.965963,0.965940,0.965942
9.191666,57.958764,57.957898,57.957926,57.958023,57.958099,57.958090,57.958165,57.958203,57.958848,57.958073,57.958078,57.958067,57.958057,57.958016,57.957918,57.957880,57.957849,57.957878,64.499191,64.499200,57.957895,57.957921,57.957910,57.957875,57.957784,57.957621,57.957727,57.957324,57.957221,57.957723,57.957826,57.958127,64.499170,64.499197,57.957971,57.957927,57.957594,57.956986,57.959282,0.966022,0.965941,0.965966,1.074949,1.074991,0.965975,0.965964,0.965957,0.965936,0.965934
9.201666,57.958357,57.957523,57.957555,57.957620,57.957671,57.957658,57.957733,57.957772,57.958420,57.957661,57.957659,57.957655,57.957650,57.957625,57.957578,57.957565,57.957517,57.957530,64.498765,64.498774,57.957621,57.957691,57.957679,57.957570,57.957418,57.957289,57.957394,57.957017,57.956924,57.957339,57.957302,57.957720,64.498744,64.498770,57.957784,57.957759,57.957225,57.956714,57.958857,0.966015,0.965928,0.965959,1.074942,1.074984,0.965973,0.965963,0.965950,0.965933,0.965927
9.211666,57.957950,57.957150,57.957187,57.957219,57.957245,57.957228,57.957304,57.957343,57.957993,57.957251,57.957243,57.957245,57.957246,57.957235,57.957240,57.957251,57.957187,57.957185,64.498344,64.498352,57.957348,57.957461,57.957450,57.957266,57.957055,57.956959,57.957063,57.956713,57.956631,57.956959,57.956783,57.957315,64.498324,64.498348,57.957597,57.957590,57.956860,57.956445,57.958430,0.966007,0.965915,0.965952,1.074935,1.074977,0.965972,0.965961,0.965944,0.965929,0.965920
9.221666,57.957542,57.956780,57.956820,57.956821,57.956822,57.956801,57.956878,57.956917,57.957565,57.956844,57.956830,57.956837,57.956845,57.956848,57.956904,57.956940,57.956859,57.956842,64.497928,64.497937,57.957076,57.957231,57.957220,57.956964,57.956695,57.956632,57.956735,57.956412,57.956340,57.956583,57.956270,57.956913,64.497909,64.497931,57.957410,57.957420,57.956500,57.956180,57.958000,0.965998,0.965902,0.965945,1.074928,1.074970,0.965971,0.965959,0.965937,0.965926,0.965912
9.231666,57.957134,57.956413,57.956456,57.956425,57.956403,57.956378,57.956454,57.956494,57.957136,57.956440,57.956419,57.956432,57.956446,57.956464,57.956570,57.956629,57.956533,57.956501,64.497518,64.497526,57.956805,57.957001,57.956990,57.956663,57.956338,57.956308,57.956409,57.956114,57.956052,57.956210,57.955763,57.956513,64.497499,64.497520,57.957222,57.957247,57.956143,57.955916,57.957569,0.965990,0.965890,0.965938,1.074922,1.074963,0.965969,0.965957,0.965931,0.965922,0.965905
9.241666,57.956727,57.956048,57.956095,57.956032,57.955986,57.955957,57.956033,57.956073,57.956709,57.956039,57.956012,57.956031,57.956050,57.956082,57.956238,57.956320,57.956208,57.956162,64.497112,64.497120,57.956534,57.956770,57.956759,57.956363,57.955984,57.955986,57.956086,57.955818,57.955767,57.955841,57.955263,57.956115,64.497094,64.497114,57.957032,57.957073,57.955791,57.955656,57.957136,0.965981,0.965878,0.965932,1.074915,1.074957,0.965967,0.965955,0.965925,0.965919,0.965899
9.251666,57.956319,57.955687,57.955736,57.955643,57.955573,57.955541,57.955616,57.955655,57.956281,57.955641,57.955608,57.955632,57.955658,57.955703,57.955907,57.956013,57.955886,57.955825,64.496712,64.496720,57.956263,57.956538,57.956527,57.956064,57.955633,57.955666,57.955764,57.955525,57.955484,57.955476,57.954771,57.955721,64.496694,64.496713,57.956840,57.956894,57.955443,57.955398,57.956702,0.965972,0.965866,0.965925,1.074909,1.074950,0.965966,0.965953,0.965919,0.965916,0.965892
9.261666,57.955912,57.955328,57.955380,57.955256,57.955164,57.955128,57.955202,57.955241,57.955855,57.955246,57.955207,57.955237,57.955268,57.955327,57.955578,57.955706,57.955565,57.955491,64.496317,64.496324,57.955992,57.956305,57.956293,57.955766,57.955286,57.955349,57.955444,57.955234,57.955203,57.955115,57.954286,57.955329,64.496299,64.496317,57.956645,57.956713,57.955099,57.955142,57.956267,0.965963,0.965854,0.965918,1.074902,1.074943,0.965964,0.965951,0.965913,0.965913,0.965885
